Symbol,Date,Close
FB,10/3/2018,162.43
FB,10/4/2018,158.85
FB,10/5/2018,157.33
FB,10/8/2018,157.25
FB,10/9/2018,157.9
FB,10/10/2018,151.38
FB,10/11/2018,153.35
FB,10/12/2018,153.74
FB,10/15/2018,153.52
FB,10/16/2018,158.78
FB,10/17/2018,159.42
FB,10/18/2018,154.92
FB,10/19/2018,154.05
FB,10/22/2018,154.78
FB,10/23/2018,154.39
FB,10/24/2018,146.04
FB,10/25/2018,150.95
FB,10/26/2018,145.37
FB,10/29/2018,142.09
FB,10/30/2018,146.22
FB,10/31/2018,151.79
FB,11/1/2018,151.75
FB,11/2/2018,150.35
FB,11/5/2018,148.68
FB,11/6/2018,149.94
FB,11/7/2018,151.53
FB,11/8/2018,147.87
FB,11/9/2018,144.96
FB,11/12/2018,141.55
FB,11/13/2018,142.16
FB,11/14/2018,144.22
FB,11/15/2018,143.85
FB,11/16/2018,139.53
FB,11/19/2018,131.55
FB,11/20/2018,132.43
FB,11/21/2018,134.82
FB,11/23/2018,131.73
FB,11/26/2018,136.38
FB,11/27/2018,135
FB,11/28/2018,136.76
FB,11/29/2018,138.68
FB,11/30/2018,140.61
FB,12/3/2018,141.09
FB,12/4/2018,137.93
FB,12/6/2018,139.63
FB,12/7/2018,137.42
FB,12/10/2018,141.85
FB,12/11/2018,142.08
FB,12/12/2018,144.5
FB,12/13/2018,145.01
FB,12/14/2018,144.06
FB,12/17/2018,140.19
FB,12/18/2018,143.66
FB,12/19/2018,133.24
FB,12/20/2018,133.4
FB,12/21/2018,124.95
FB,12/24/2018,124.06
FB,12/26/2018,134.18
FB,12/27/2018,134.52
FB,12/28/2018,133.2
FB,12/31/2018,131.09
FB,1/2/2019,135.68
FB,1/3/2019,131.74
FB,1/4/2019,137.95
FB,1/7/2019,138.05
FB,1/8/2019,142.53
FB,1/9/2019,144.23
FB,1/10/2019,144.2
FB,1/11/2019,143.8
FB,1/14/2019,145.39
FB,1/15/2019,148.95
FB,1/16/2019,147.54
FB,1/17/2019,148.3
FB,1/18/2019,150.04
FB,1/22/2019,147.57
FB,1/23/2019,144.3
FB,1/24/2019,145.83
FB,1/25/2019,149.01
FB,1/28/2019,147.47
FB,1/29/2019,144.19
FB,1/30/2019,150.42
FB,1/31/2019,166.69
FB,2/1/2019,165.71
FB,2/4/2019,169.25
FB,2/5/2019,171.16
FB,2/6/2019,170.49
FB,2/7/2019,166.38
FB,2/8/2019,167.33
FB,2/11/2019,165.79
FB,2/12/2019,165.04
FB,2/13/2019,164.07
FB,2/14/2019,163.95
FB,2/15/2019,162.5
FB,2/19/2019,162.29
FB,2/20/2019,162.56
FB,2/21/2019,160.04
FB,2/22/2019,161.89
FB,2/25/2019,164.62
FB,2/26/2019,164.13
FB,2/27/2019,162.81
FB,2/28/2019,161.45
FB,3/1/2019,162.28
FB,3/4/2019,167.37
FB,3/5/2019,171.26
FB,3/6/2019,172.51
FB,3/7/2019,169.13
FB,3/8/2019,169.6
FB,3/11/2019,172.07
FB,3/12/2019,171.92
FB,3/13/2019,173.37
FB,3/14/2019,170.17
FB,3/15/2019,165.98
FB,3/18/2019,160.47
FB,3/19/2019,161.57
FB,3/20/2019,165.44
FB,3/21/2019,166.08
FB,3/22/2019,164.34
FB,3/25/2019,166.29
FB,3/26/2019,167.68
FB,3/27/2019,165.87
FB,3/28/2019,165.55
FB,3/29/2019,166.69
FB,4/1/2019,168.7
FB,4/2/2019,174.2
FB,4/3/2019,173.54
FB,4/4/2019,176.02
FB,4/5/2019,175.72
FB,4/8/2019,174.93
FB,4/9/2019,177.58
FB,4/10/2019,177.82
FB,4/11/2019,177.51
FB,4/12/2019,179.1
FB,4/15/2019,179.65
FB,4/16/2019,178.87
FB,4/17/2019,178.78
FB,4/18/2019,178.28
FB,4/22/2019,181.44
FB,4/23/2019,183.78
FB,4/24/2019,182.58
FB,4/25/2019,193.26
FB,4/26/2019,191.49
FB,4/29/2019,194.78
FB,4/30/2019,193.4
FB,5/1/2019,193.03
FB,5/2/2019,192.53
FB,5/3/2019,195.47
FB,5/6/2019,193.88
FB,5/7/2019,189.77
FB,5/8/2019,189.54
FB,5/9/2019,188.65
FB,5/10/2019,188.34
FB,5/13/2019,181.54
FB,5/14/2019,180.73
FB,5/15/2019,186.27
FB,5/16/2019,186.99
FB,5/17/2019,185.3
FB,5/20/2019,182.72
FB,5/21/2019,184.82
FB,5/22/2019,185.32
FB,5/23/2019,180.87
FB,5/24/2019,181.06
FB,5/28/2019,184.31
FB,5/29/2019,182.19
FB,5/30/2019,183.01
FB,5/31/2019,177.47
FB,6/3/2019,164.15
FB,6/4/2019,167.5
FB,6/5/2019,168.17
FB,6/6/2019,168.33
FB,6/7/2019,173.35
FB,6/10/2019,174.82
FB,6/11/2019,178.1
FB,6/12/2019,175.04
FB,6/13/2019,177.47
FB,6/14/2019,181.33
FB,6/17/2019,189.01
FB,6/18/2019,188.47
FB,6/19/2019,187.48
FB,6/20/2019,189.53
FB,6/21/2019,191.14
FB,6/24/2019,192.6
FB,6/25/2019,188.84
FB,6/26/2019,187.66
FB,6/27/2019,189.5
FB,6/28/2019,193
FB,7/1/2019,193
FB,7/2/2019,195
FB,7/3/2019,197.2
FB,7/5/2019,196.4
FB,7/8/2019,195.76
FB,7/9/2019,199.21
FB,7/10/2019,202.73
FB,7/11/2019,201.23
FB,7/12/2019,204.87
FB,7/15/2019,203.91
FB,7/16/2019,203.84
FB,7/17/2019,201.8
FB,7/18/2019,200.78
FB,7/19/2019,198.36
FB,7/22/2019,202.32
FB,7/23/2019,202.36
FB,7/24/2019,204.66
FB,7/25/2019,200.71
FB,7/26/2019,199.75
FB,7/29/2019,195.94
FB,7/30/2019,197.04
FB,7/31/2019,194.23
FB,8/1/2019,192.73
FB,8/2/2019,189.02
FB,8/5/2019,181.73
FB,8/6/2019,184.51
FB,8/7/2019,185.15
FB,8/8/2019,190.16
FB,8/9/2019,187.85
FB,8/12/2019,185.37
FB,8/13/2019,188.45
FB,8/14/2019,179.71
FB,8/15/2019,182.59
FB,8/16/2019,183.7
FB,8/19/2019,186.17
FB,8/20/2019,183.81
FB,8/21/2019,183.55
FB,8/22/2019,182.04
FB,8/23/2019,177.75
FB,8/26/2019,180.36
FB,8/27/2019,181.3
FB,8/28/2019,181.76
FB,8/29/2019,185.57
FB,8/30/2019,185.67
FB,9/3/2019,182.39
FB,9/4/2019,187.14
FB,9/5/2019,190.9
FB,9/6/2019,187.49
FB,9/9/2019,188.76
FB,9/10/2019,186.17
FB,9/11/2019,188.49
FB,9/12/2019,187.47
FB,9/13/2019,187.19
FB,9/16/2019,186.22
FB,9/17/2019,188.08
FB,9/18/2019,188.14
FB,9/19/2019,190.14
FB,9/20/2019,189.93
FB,9/23/2019,186.82
FB,9/24/2019,181.28
FB,9/25/2019,182.8
FB,9/26/2019,180.11
FB,9/27/2019,177.1
FB,9/30/2019,178.08
FB,10/1/2019,175.81
FB,10/2/2019,174.6
FB,10/3/2019,179.38
FB,10/4/2019,180.45
FB,10/7/2019,179.68
FB,10/8/2019,177.75
FB,10/9/2019,179.85
FB,10/10/2019,180.03
FB,10/11/2019,184.19
FB,10/14/2019,183.28
FB,10/15/2019,188.89
FB,10/16/2019,189.55
FB,10/17/2019,190.39
FB,10/18/2019,185.85
FB,10/21/2019,189.76
FB,10/22/2019,182.34
FB,10/23/2019,186.15
FB,10/24/2019,186.38
FB,10/25/2019,187.89
FB,10/28/2019,189.4
FB,10/29/2019,189.31
FB,10/30/2019,188.25
FB,10/31/2019,191.65
FB,11/1/2019,193.62
FB,11/4/2019,194.72
FB,11/5/2019,194.32
FB,11/6/2019,191.55
FB,11/7/2019,190.42
FB,11/8/2019,190.84
FB,11/11/2019,189.61
FB,11/12/2019,194.47
FB,11/13/2019,193.19
FB,11/14/2019,193.15
FB,11/15/2019,195.1
FB,11/18/2019,197.4
FB,11/19/2019,199.32
FB,11/20/2019,197.51
FB,11/21/2019,197.93
FB,11/22/2019,198.82
FB,11/25/2019,199.79
FB,11/26/2019,198.97
FB,11/27/2019,202
FB,11/29/2019,201.64
FB,12/2/2019,199.7
FB,12/3/2019,198.82
FB,12/4/2019,198.71
FB,12/5/2019,199.36
FB,12/6/2019,201.05
FB,12/9/2019,201.34
FB,12/10/2019,200.87
FB,12/11/2019,202.26
FB,12/12/2019,196.75
FB,12/13/2019,194.11
FB,12/16/2019,197.92
FB,12/17/2019,198.39
FB,12/18/2019,202.5
